Name,Error,VAScore,AssetsApk,StubComponents,StubProcesses,#Permissions,#Activities,#Components,#Processes,SpawnApk,SpawnProcesses,SameCertificates,StubIntent,#Packages,UnknownIntent,CombinedIntentAnalysis
com.mb.fake.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.me.CNM_yang.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.meimei20091013.HanyuXueXiBaoDian.apk,0,2,1,0,0,15,11,32,1,1,0,0,0,1,0,0
com.meiqu.dsddz.zimon.apk,crashed,6,1,72,8,24,77,99,10,0,0,1,0,1,0,0
com.meirongbaojianyangshengwang.apk,crashed,6,1,136,8,149,444,495,12,0,1,1,0,1,0,0
com.melesta.coffeeshop.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.mengyinyi.cn.apk,0,4,0,101,51,187,118,124,53,0,1,1,0,1,0,0
com.mephone.virtualengine.app.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.mesyou.drink.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.meta.app.fenshen.apk,0,6,1,101,51,187,121,133,52,0,0,1,0,1,0,0
com.mfcdxiaoshuo.book.apk,crashed,4,0,136,8,54,284,328,12,0,0,1,0,1,0,0
com.mfqbzs.reader.apk,crashed,6,1,149,6,34,369,412,10,0,1,1,0,1,0,0
com.mfwfz.game.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.mfyueduqi.book.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.mgc.Miami.ViceTown.apk,crashed,6,1,72,8,17,83,97,9,0,0,1,0,1,0,0
com.MGgame.ppl.apk,crashed,6,1,72,8,17,78,91,9,0,0,1,0,1,0,0
com.mgkm.aaa.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.mi.earing.apk,0,3,0,40,1,31,68,93,3,0,1,1,0,1,0,0
com.mianfeia.book.apk,crashed,4,0,136,8,57,282,324,13,0,0,1,0,1,0,0
com.mianfeiyds.book.apk,crashed,4,0,136,8,53,276,312,11,0,1,1,0,1,0,0
com.mianfeizs.book.apk,crashed,4,0,136,8,57,286,329,13,0,0,1,0,1,0,0
com.midasplayer.apps.papapearsaga.apk,0,4,0,72,8,21,77,94,9,0,0,1,0,1,0,0
com.midea.map.apk,crashed,4,0,136,8,147,269,286,9,0,0,1,0,1,0,0
com.yueyue.chongchong.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.yueyue.eatluobu.apk,crashed,6,1,72,8,17,78,91,9,0,0,1,0,1,0,0
com.yueyue.mcppp.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.yunnanxiaofangshebei.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.yunyue.zhongsou.yishupin.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.yuri.lazycat.apk,0,6,1,146,5,30,300,332,11,0,1,1,0,1,0,0
com.yuwenji.capture.subjects.apk,0,4,0,136,8,15,248,259,10,0,0,1,0,1,0,0
com.yxd.shpk_multi.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.yxxinglin.lwddz10366.apk,0,4,0,36,9,16,30,59,15,0,0,1,0,1,0,0
com.yxxinglin.lwddz11133.apk,0,4,0,36,9,16,30,59,15,0,0,1,0,1,0,0
com.yxxinglin.lwddz5914.apk,0,4,0,36,9,16,30,59,15,0,0,1,0,1,0,0
com.yxxinglin.lwddz9200.apk,0,4,0,27,9,16,30,59,15,0,0,1,0,1,0,0
com.yxxinglin.xzid498312.apk,0,4,0,130,21,187,204,239,25,0,1,1,0,1,0,0
com.yxxinglin.xzid527940.apk,0,4,0,107,21,187,204,239,25,0,1,1,0,1,0,0
com.yxxinglin.xzid529740.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.yxxinglin.xzid548858.apk,0,4,0,36,9,16,30,59,15,0,0,1,0,1,0,0
com.yxxinglin.xzid602241.apk,0,4,0,36,9,16,30,59,15,0,0,1,0,1,0,0
com.yysk.amb.apk,0,4,0,100,50,119,115,122,52,0,1,1,0,1,0,0
com.yzcoo.usercenter.apk,crashed,6,1,36,9,68,119,205,18,1,1,0,0,1,0,0
com.wufan.test201803127997303.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180312801639584.apk,crashed,6,1,18,9,38,217,262,12,0,0,1,0,1,0,0
com.wufan.test20180312885455905.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.wufan.test20180312893673975.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20180312902822969.apk,crashed,6,1,18,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180312941447050.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180312951149203.apk,crashed,2,1,8,4,38,217,262,7,0,0,1,0,1,0,0
com.wufan.test20180312957733629.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180312996829678.apk,crashed,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20180313014997526.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180313016583832.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018031304304464.apk,crashed,2,1,7,4,38,217,262,7,0,0,1,0,1,0,0
com.wufan.test20180313124328997.apk,crashed,6,1,17,9,38,217,262,12,0,0,1,0,1,0,0
com.wufan.test20180313161549862.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180313169370259.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.wufan.test2018031320070389.apk,crashed,6,1,18,9,38,217,262,13,0,0,1,0,1,0,0
com.wufan.test20180313300254145.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180313362872374.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018031339141719.apk,crashed,6,1,18,9,38,217,262,13,0,0,1,0,1,0,0
com.wufan.test2018031364583711.apk,crashed,6,1,18,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018031371640432.apk,crashed,6,1,27,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018031397553721.apk,crashed,2,1,0,0,38,217,262,3,0,0,1,0,1,0,0
com.wufan.test2018031418277867.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018031424959826.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018031631211441.apk,crashed,6,1,36,9,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018031677967039.apk,crashed,6,1,16,8,38,217,262,11,0,0,1,0,1,0,0
uisd.kdes.cjur.apk,0,4,0,240,20,189,548,575,21,0,0,1,0,1,0,0
uk.co.hydom.CrazyCoffin.EgyptChinese.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
us.ljj.vip59.apk,crashed,4,0,152,51,200,292,311,53,0,1,1,0,1,0,0
veeu.watch.funny.video.vlog.moment.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vMzLqs.aPticp.ONq.XI.ydad.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vzl.XLOcUx.MMB.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vzlomka.porno.hab.young.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wat.wat.Platformer.apk,crashed,6,1,72,8,17,77,87,9,0,0,1,0,1,0,0
wbRpC.uvBhZ.WKtTpC.Xs.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wcbz.com.game.main.jishenwuzhuang.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
Wf.tQB.daHe.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whatschat.parallelspace.cloneapp.multipleaccounts.apk,0,4,0,151,51,136,124,199,54,0,1,1,0,1,0,0
whatsdual.account.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whts.clone.apk,crashed,4,0,101,51,181,113,118,52,0,1,1,0,1,0,0
wIYM.rtOuQ.BJ.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woai.pint.dfs.apk,0,4,0,100,50,186,135,143,53,0,1,1,0,1,0,0
wtyf.bzjcx.elssz.CX2017_300.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.guangyuan.wenzi.apk,timeout,6,1,72,8,29,80,94,10,0,0,1,0,1,0,0
xjWt.NXiZ.MpisBq.DOFH.Dr.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xrUmA.Ef.iC.vsWKy.XNw.apk,0,4,0,101,51,186,108,113,52,0,1,1,0,1,0,0
youbei.wan37.dmjs.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
yuanli.zhouzining.smkj.apk,crashed,4,0,101,51,192,124,132,52,0,0,1,0,1,0,0
yuanli.zhouzining.wsxh.apk,crashed,4,0,101,51,192,113,118,52,0,0,1,0,1,0,0
zsxiaoshuodq.book.apk,crashed,4,0,136,8,54,284,328,12,0,0,1,0,1,0,0
ztteennais.xjteanst.cktesxdt.vothasnt.apk,0,6,1,136,8,152,258,305,13,0,0,1,0,1,0,0
com.idfi.smart.apk,0,6,1,101,51,192,118,145,54,1,1,1,0,2,1,1
com.iflytek.gdkii.cmcc.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.iflytek.hipanda.area.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.iflytek.smartzonebh.apk,0,2,1,0,0,28,90,103,1,1,1,1,0,1,0,0
com.igroot.ugc.video.apk,0,6,1,389,9,55,530,571,12,0,1,1,0,1,0,0
com.imult.bears1paid.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.in.parallel.accounts.apk,crashed,4,0,101,51,182,115,129,52,0,1,1,0,1,0,0
com.info.apps.dream.city.clone.multi.account.datas.apk,crashed,4,0,101,51,181,126,141,52,0,1,1,0,1,0,0
com.iols.wxbeauty.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.iplay.assistant.apk,0,6,1,30,10,121,137,172,13,1,1,0,0,1,0,0
com.ithso.poppig.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.ivymobi.multiaccount.free.apk,crashed,4,0,100,50,176,119,129,52,0,1,1,0,1,0,0
com.iyibank.apk,crashed,6,1,72,8,32,84,107,11,0,0,1,0,1,0,0
com.izhangxin.nn.android.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.izhangxin.nn.android.guanghan.apk,crashed,6,1,50,6,26,24,66,10,0,0,1,0,1,0,0
com.izhangxin.qqhelobby.android.mobile.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.izhangxin.xbddz.android.qinglu.apk,0,6,1,50,6,26,25,67,10,0,1,1,0,1,0,0
com.jack.appclonemultiaccount.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.jaggu.multiaccount.parallelspace.mochat.parallelapp.apk,crashed,4,0,101,51,194,115,131,52,0,1,1,0,1,0,0
com.jbdfw.dianyou.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.jbdfw.ewan.apk,crashed,4,0,136,8,62,290,301,9,0,0,1,0,1,0,0
com.heruijia.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hongshi.wuliudidi.apk,0,4,0,136,8,117,331,347,10,0,1,1,0,1,0,0
com.iappsteam.Play.RescueHelicopter.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.jbdfw.mxxcs.dianyou.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.jtjsb.prosecret.apk,0,4,0,101,51,183,133,140,52,0,1,1,0,1,0,0
com.K601BYU7007UCH.apk,0,4,0,101,51,187,108,116,52,0,0,1,0,1,0,0
com.koolearn.android.apk,0,6,1,136,8,143,298,324,10,0,0,1,0,1,0,0
com.lbe.parallel.intl.arm64.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.lezhi.WeddingSpaSalon.egame.apk,crashed,6,1,40,10,120,72,111,16,0,0,1,0,1,0,0
com.liuzb.astro.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.magicfantasyltd.waystodie1.apk,crashed,6,1,72,8,21,78,91,9,1,0,0,0,1,0,0
com.may.xzcitycard.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.midea.washer.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.mq.shootibubble.apk,crashed,6,1,72,8,19,79,92,9,0,0,1,0,1,0,0
com.mx.browser.star.apk,crashed,6,1,100,50,248,142,178,57,0,1,1,0,1,0,0
com.nn5n.scp.foundation.db.online.apk,crashed,6,1,72,8,18,78,88,9,0,0,1,0,1,0,0
com.perningdroid.new.clonerapp.apk,0,4,0,101,51,181,117,123,52,0,0,1,0,1,0,0
com.punch.dinglocation.apk,0,4,0,101,51,186,116,123,53,0,0,1,0,1,0,0
com.qp.jjylcyy.apk,0,6,1,101,51,190,119,129,53,0,1,1,0,2,0,0
com.bitmango.blockjam.apk,crashed,6,1,72,8,14,102,113,10,1,0,0,0,1,0,0
com.bitofgame.bbsim.apk,0,6,1,72,8,15,78,88,9,0,0,1,0,1,0,0
com.bitoon.kicksfootballwarriors.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.bjfq.klkpchuanqi.mm.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.bjlxtech.race.cmgcgmkyfcol.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.bk.tomrescueangela.apk,crashed,6,1,72,8,14,75,85,9,1,0,0,0,1,0,0
com.blab.dinoHunter.apk,0,6,1,72,8,18,78,91,9,0,0,1,0,1,0,0
com.blackbean.dmshake.apk,crashed,4,0,136,8,143,521,548,12,0,1,1,0,1,0,0
com.blackbean.duimianduixiang.apk,crashed,4,0,136,8,143,503,525,11,0,1,1,0,1,0,0
com.blackbean.duimianjiaoyou.apk,cannot_install,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.blackbean.paopao.apk,crashed,4,0,136,8,143,518,542,12,0,1,1,0,1,0,0
com.bldgame.bbzhg.yyh.apk,0,4,0,136,8,33,287,303,11,0,0,1,0,1,0,0
com.block17.dex.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.block18.dex.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.blockchain.info.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.bloomberg.android.anywhere.apk,crashed,4,0,40,20,46,52,70,25,1,0,0,0,1,0,0
com.bodegeleshouji.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.mrhu2009.tdx.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.mshi.guangxs.apk,crashed,4,0,136,8,54,292,333,12,0,0,1,0,1,0,0
com.msysp.whone.service.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.multi.acc.fb.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.multi.account.social.android.apk,0,4,0,101,51,183,116,128,52,0,1,1,0,1,0,0
com.multi.accounts.parallel.space.dual.clon.assist.app.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.multi.spaces.accounts.parallel.matey.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.multiacc.dualaccou.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.multiacc.secureimg.apk,0,4,0,100,50,180,135,144,52,0,0,1,0,1,0,0
com.multiaccount.multimessengerlite.apk,0,4,0,101,51,181,116,122,52,0,0,1,0,1,0,0
com.multiapp.applitemultiaccount.apk,0,4,0,101,51,181,116,122,52,0,0,1,0,1,0,0
com.multiple.accounts.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.multiple.app.parallel.apk,0,4,0,100,50,117,110,113,52,0,1,1,0,1,0,0
com.multiple.appaccounts.apk,0,4,0,101,51,181,117,123,52,0,0,1,0,1,0,0
com.multipleaccounts.parallelspace.apk,crashed,4,0,101,51,181,116,124,52,0,1,1,0,1,0,0
com.mulwx.free.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.Murray.ClockTimer.apk,0,6,1,101,51,192,118,145,54,1,1,1,0,2,0,0
com.muyibaozhuang.apk,crashed,6,1,136,8,149,448,500,12,0,1,1,0,1,0,0
com.muyingyongpinshangcheng.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.mx.browser.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.bantu.fshz.apk,0,4,0,50,6,26,25,66,9,0,1,1,0,1,0,0
com.bantu.gljq.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.bantu.hxbzyz.apk,0,4,0,50,6,23,25,66,9,0,0,1,0,1,0,0
com.bantu.jdyhz.apk,0,4,0,50,6,26,25,66,9,0,1,1,0,1,0,0
com.bantu.sgmjz.apk,0,4,0,50,6,27,25,66,9,0,1,1,0,1,0,0
com.bantu.sgzzqtf.apk,0,4,0,50,6,23,25,66,9,0,0,1,0,1,0,0
com.bantu.shzwlp.apk,0,4,0,50,6,26,25,66,9,0,1,1,0,1,0,0
com.bantu.ssgdwz.apk,0,4,0,50,6,26,25,66,9,0,1,1,0,1,0,0
com.bantu.trssgshz.apk,0,4,0,50,6,26,25,66,9,0,1,1,0,1,0,0
com.bantu.ymzlz.apk,0,4,0,50,6,26,25,66,9,0,1,1,0,1,0,0
com.bantu.zqsg.apk,0,4,0,50,6,26,25,66,9,0,1,1,0,1,0,0
com.baojianyuyangsheng.apk,crashed,6,1,136,8,149,444,495,12,0,1,1,0,1,0,0
com.baolttyr.veitcckq.rrhyuliu.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.BBPaw.PrincessBall.by.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.bcnsq.eryx.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.BE10X7E5OG1.apk,0,4,0,101,51,187,108,116,52,0,0,1,0,1,0,0
com.begamer.findbsl.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.begamer.findstar.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.beloko.doom.apk,crashed,6,1,72,8,17,78,88,10,0,0,1,0,1,0,0
com.bestnet.weiqun.android.apk,0,6,1,136,8,144,317,339,10,0,0,1,0,1,0,0
air.com.rxGames.tankechongdizhen.apk,crashed,6,1,72,8,17,78,91,9,0,0,1,0,1,0,0
air.DoraMagicPaintbrush.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
air.laodiedejianbing.apk,crashed,6,1,72,8,14,75,88,9,0,0,1,0,1,0,0
air.templerush.apk,crashed,6,1,72,8,16,82,92,9,1,0,0,0,1,0,0
air.ydk.lx.game.yfhjzj.apk,0,6,1,72,8,15,77,90,9,0,0,1,0,1,0,0
air.ydk.ydkgame.game3.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air.YiqiLobbyAndroid.apk,0,6,1,72,8,18,77,90,9,0,0,1,0,1,0,0
all.sport.news.va.apk,crashed,6,1,101,51,152,107,112,52,0,1,1,0,2,0,0
aLUdFu.QwwQ.tBqZg.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andor.videoeditor.maker.videomix.apk,0,6,1,101,51,192,118,145,54,1,1,0,0,1,0,0
android.zhanyao.mmsmod.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
another.app.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
apk.helper.multi.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
app.cloner.clone.parallel.multiple.account.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
app.gadget.dualspaceapp.apk,0,4,0,101,51,180,115,120,52,0,0,1,0,1,0,0
app.para.space.apk,crashed,4,0,101,51,182,116,133,52,0,1,1,0,1,0,0
appoquinn.multiple.account.multispace.dualapp.parellelapp.apk,crashed,4,0,101,51,142,118,128,52,0,0,1,0,1,0,0
asf.vre.vfd.ewq.apk,0,4,0,240,20,189,548,573,21,0,0,1,0,1,0,0
az.Pk.Xj.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.nnj.mt2pj.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.nongchanpingouxiao.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.nonglinshengtaiguanguanglvyou.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.nongyeguanguangyuan.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.nox.mopen.app.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.npnta.guardinga.service.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.nrecreage.jidibao.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.ns.mmlive.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.NumZhuHe1.org1.kxdsz.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.octogear.thereyougo.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.oinkeep.playbd.bn.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.oki.numbersch.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.oktabagames.puzzle.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.olivefh.xixi.vxlm.apk,0,6,1,101,51,190,119,129,53,0,1,1,0,2,0,0
com.orca.StarBugs.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.p3.puzzle.jiamian.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.p3.puzzle.tiantang.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.palmjoys.android.jfjh.mi.apk,crashed,4,0,20,5,21,24,67,10,0,0,1,0,1,0,0
com.pan.rabbitmeishidrop.apk,crashed,6,1,72,8,18,78,91,9,0,0,1,0,1,0,0
com.parallel.mulapp.dualspace.account.apk,crashed,4,0,399,100,161,338,466,104,0,1,1,0,1,0,0
com.parallelspace.multipleaccounts.appclone.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.parallel_space_acount.dual_space_multiple_acount.apk,crashed,4,0,101,51,154,116,132,52,0,0,1,0,1,0,0
com.parallel_space_multi_acount.dual_space_multiple_acount.apk,crashed,4,0,101,51,154,116,132,52,0,0,1,0,1,0,0
com.pengyou.zebra.apk,0,4,0,101,51,188,137,146,53,0,0,1,0,1,0,0
game.beatyd.fjy.apk,crashed,6,1,72,8,18,78,91,9,0,0,1,0,1,0,0
gin.qzwz.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
global.fm.filesexplorer.apk,0,4,0,136,8,158,238,257,10,1,1,0,0,1,0,0
gukloryi.gjofd.gkdoods.gksrasin.apk,crashed,6,1,128,8,149,256,302,14,0,0,1,0,1,0,0
guloryi.gdofd.gdoods.gsrasin.apk,crashed,6,1,128,8,148,256,303,16,0,0,1,0,1,0,0
hitel.net.MonsterPool.apk,crashed,6,1,72,8,16,76,86,9,0,0,1,0,1,0,0
hs.atry.hyig.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hTVOo.XosEM.sgRA.OvYpLy.Og.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hytxzs.zz_rlw.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
hz.xfire.chaojimali.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
id.jsmartweb9ocx33.apk,crashed,6,1,136,8,7,236,246,9,1,0,0,0,1,0,0
iFB.nO.Tkg.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
igene.surviv.io.apk,0,6,1,72,8,25,83,97,9,0,0,1,0,1,0,0
igivixabuschiecboe.hdgfgdh.apk,crashed,6,1,148,50,190,175,194,52,0,0,1,0,1,0,0
igl.djs.eowo.apk,crashed,6,1,142,50,190,175,194,52,0,0,1,0,1,0,0
imUo.IEY.dO.RWWOh.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
incoe.whas.plase.apk,0,4,0,101,51,181,115,120,52,0,0,1,0,1,0,0
info.dajinrong.virtual.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.shiliang.styxz.apk,0,4,0,50,6,23,25,66,9,0,0,1,0,1,0,0
com.shiliang.xyjqz.apk,0,4,0,50,6,26,25,66,9,0,1,1,0,1,0,0
com.shineizhuangxiu.apk,crashed,6,1,136,8,149,464,516,12,0,1,1,0,1,0,0
com.shiyue.avatarlauncher.apk,crashed,4,0,50,50,210,184,216,54,0,0,1,0,1,0,0
com.shiyue.VirtualFreeEn.apk,0,4,0,101,51,191,121,129,53,0,1,1,0,1,0,0
com.shiyue.WBavatar.apk,crashed,4,0,100,50,191,147,152,53,0,0,1,0,1,0,0
com.shky.hjls.egame.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.shky.jfjs.anzhi.apk,crashed,6,1,20,5,35,71,120,11,0,1,1,0,1,0,0
com.shortbreakstudios.HammerTime.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.show.scjnj.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.shtrjn.trdhygrsl.apk,0,6,1,101,51,189,115,125,53,0,1,1,0,1,0,0
com.si.dan.llalala.apk,0,4,0,101,51,186,114,120,52,0,0,1,0,1,0,0
com.sichuanjiangongwang.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sichuanzhiyejinengpeixun.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.simple.stylish.quick.digit.calculator.apk,0,4,0,681,5,31,986,1060,9,0,1,1,0,1,0,0
com.sinyee.babybus.recommendapp.apk,0,4,0,152,9,30,328,378,14,0,1,1,0,1,0,0
com.skinhat.inferno.apk,0,6,1,72,8,15,76,86,9,1,0,0,0,1,0,0
com.sleeplessclinic.brainit.apk,crashed,6,1,72,8,15,81,92,9,0,0,1,0,1,0,0
com.slsys.whone.service.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.small.xhaob.apk,0,4,0,100,50,90,111,115,52,0,1,1,0,1,0,0
com.smallyin.Avaassis.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.smallyin.Avatarma.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
